9. TRIFD,10. FACILITY NAME,12. FACILITY CITY,13. FACILITY COUNTY,14. FACILITY STATE,15. FACILITY ZIP CODE,LATITUDE,LONGITUDE,81. CHEMICAL NAME,84. CLASSIFICATION,85. UNIT OF MEASURE,86. HAZARDOUS AIR POLLUTANT - HAPS,87. CARCINOGEN,88. PFAS_IND,89. METAL IND,118. TOTAL AIR EMISSIONS
01851TXTRN1449M,SPECIALTY MATERIALS INC.,LOWELL,MIDDLESEX,MA,1851,42.63782,-71.34468,Boron trichloride,TRI,Pounds,NO,NO,NO,YES,0
01851TXTRN2INDU,AVCARB MATERIAL SOLUTIONS,LOWELL,MIDDLESEX,MA,1851,42.616163,-71.322838,Hydrogen cyanide,TRI,Pounds,YES,NO,NO,NO,72.6
01952NDVRH9FANA,ANDOVER HEALTHCARE INC.,SALISBURY,ESSEX,MA,1952,42.85713,-70.88817,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,0
0195WBRKSH116PA,BERKSHIRE MANUFACTURED PRODUCTS INC,NEWBURYPORT,ESSEX,MA,1950,42.797064,-70.887624,Nickel,TRI,Pounds,YES,YES,NO,YES,1
0195WBRKSH116PA,BERKSHIRE MANUFACTURED PRODUCTS INC,NEWBURYPORT,ESSEX,MA,1950,42.797064,-70.887624,Chromium,TRI,Pounds,YES,NO,NO,YES,1
0196WTCHNC15CEN,TECHNICAL MANUFACTURING CORP,PEABODY,ESSEX,MA,1960,42.522366,-70.95404,Nickel compounds,TRI,Pounds,YES,YES,NO,YES,10
0196WTCHNC15CEN,TECHNICAL MANUFACTURING CORP,PEABODY,ESSEX,MA,1960,42.522366,-70.95404,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,Pounds,YES,NO,NO,YES,0
02021NTRPL330PI,DYNASOL INC,CANTON,NORFOLK,MA,2021,42.14118,-71.13137,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,2.19
02021NTRPL330PI,DYNASOL INC,CANTON,NORFOLK,MA,2021,42.14118,-71.13137,Nonylphenol Ethoxylates,TRI,Pounds,NO,NO,NO,NO,133.25
02038GRLCK1199W,DFA DAIRY BRANDS FLUID LLC GARELICK FARMS-FRANKLIN,FRANKLIN,NORFOLK,MA,2038,42.087386,-71.445916,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,0
02038GRLCK1199W,DFA DAIRY BRANDS FLUID LLC GARELICK FARMS-FRANKLIN,FRANKLIN,NORFOLK,MA,2038,42.087386,-71.445916,Nitric acid,TRI,Pounds,NO,NO,NO,NO,5.04
0203WCLDCH135CN,COLD CHAIN TECHNOLOGIES LLC,FRANKLIN,NORFOLK,MA,2038,42.05554,-71.3966,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,
0203WLPHGR2DISC,ALPHA GRAINGER MANUFACTURING INC,FRANKLIN,NORFOLK,MA,2038,42.056,-71.39673,Lead,PBT,Pounds,NO,YES,NO,YES,0
0203WLPHGR2DISC,ALPHA GRAINGER MANUFACTURING INC,FRANKLIN,NORFOLK,MA,2038,42.056,-71.39673,Copper,TRI,Pounds,NO,NO,NO,YES,0
0204WNXTGN11NRF,NEXT-GEN SUPPLY GROUP INC,MANSFIELD,BRISTOL,MA,2048,42.01536,-71.23443,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,
02056CMGRC364MA,CAMGER COATINGS SYSTEMS INC,NORFOLK,NORFOLK,MA,2056,42.10951,-71.36209,Methanol,TRI,Pounds,YES,NO,NO,NO,507
02056CMGRC364MA,CAMGER COATINGS SYSTEMS INC,NORFOLK,NORFOLK,MA,2056,42.10951,-71.36209,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,416
02056CMGRC364MA,CAMGER COATINGS SYSTEMS INC,NORFOLK,NORFOLK,MA,2056,42.10951,-71.36209,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,
01730MLLPR32WIG,ANIKA THERAPEUTICS,BEDFORD,MIDDLESEX,MA,1730,42.480057,-71.266456,Methanol,TRI,Pounds,YES,NO,NO,NO,13
01752KNSFD1DANG,KEN'S FOODS LLC,MARLBOROUGH,WORCESTER,MA,1752,42.31654,-71.58102,Nitric acid,TRI,Pounds,NO,NO,NO,NO,0
01801LPHND20SYL,SKYWORKS SOLUTIONS INC,WOBURN,MIDDLESEX,MA,1801,42.49891,-71.16311,N-Methyl-2-pyrrolidone,TRI,Pounds,NO,NO,NO,NO,744.34
01821MRCNS829MI,AMERICAN SCIENCE & ENGINEERING,BILLERICA,MIDDLESEX,MA,1821,42.52709,-71.25597,Lead,PBT,Pounds,NO,YES,NO,YES,0
0183WJHNSN3BNDS,THERMO FISHER SCIENTIFIC CHEMICALS INC,WARD HILL,ESSEX,MA,1835,42.75901,-71.12006,Ethylbenzene,TRI,Pounds,YES,YES,NO,NO,4.61
0183WJHNSN3BNDS,THERMO FISHER SCIENTIFIC CHEMICALS INC,WARD HILL,ESSEX,MA,1835,42.75901,-71.12006,Mercury compounds,PBT,Pounds,YES,NO,NO,YES,0
0183WJHNSN3BNDS,THERMO FISHER SCIENTIFIC CHEMICALS INC,WARD HILL,ESSEX,MA,1835,42.75901,-71.12006,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0
01843MKSNS17BAL,MKS INSTRUMENTS,LAWRENCE,ESSEX,MA,1843,42.68298,-71.18591,Nickel,TRI,Pounds,YES,YES,NO,YES,0
01843MKSNS17BAL,MKS INSTRUMENTS,LAWRENCE,ESSEX,MA,1843,42.68298,-71.18591,Chromium,TRI,Pounds,YES,NO,NO,YES,0
0184WLFMND351HB,LIFOAM INDUSTRIES LLC,NORTH ANDOVER,ESSEX,MA,1845,42.72663,-71.1246,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,0
0184WTRRMN33LDF,TORROMEO INDUSTRIES INC.,METHUEN,ESSEX,MA,1844,42.75032,-71.138394,Lead compounds,PBT,Pounds,YES,NO,NO,YES,1.08
0187WLDSSC1RADC,LEIDOS SECURITY DETECTION & AUTOMATION INC.,TEWKSBURY,MIDDLESEX,MA,1876,42.6383,-71.23803,Lead,PBT,Pounds,NO,YES,NO,YES,0
01880WKFLD1NEWS,JG MACLELLAN CONCRETE CO INC,WAKEFIELD,MIDDLESEX,MA,1880,42.50478,-71.065233,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,
01880WKFLD1NEWS,JG MACLELLAN CONCRETE CO INC,WAKEFIELD,MIDDLESEX,MA,1880,42.50478,-71.065233,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.4
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,"Toluene-2,6-diisocyanate",TRI,Pounds,NO,YES,NO,NO,
01852BRDFR75ROG,BRADFORD INDUSTRIES,LOWELL,MIDDLESEX,MA,1852,42.63613,-71.30053,"N,N-Dimethylformamide",TRI,Pounds,YES,YES,NO,NO,286
01852BRDFR75ROG,BRADFORD INDUSTRIES,LOWELL,MIDDLESEX,MA,1852,42.63613,-71.30053,Toluene,TRI,Pounds,YES,NO,NO,NO,410
01876SHLND400MA,UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MIDDLESEX,MA,1876,42.62062,-71.25947,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,137
01876SHLND400MA,UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MIDDLESEX,MA,1876,42.62062,-71.25947,Toluene,TRI,Pounds,YES,NO,NO,NO,866
01876SHLND400MA,UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MIDDLESEX,MA,1876,42.62062,-71.25947,"N,N-Dimethylformamide",TRI,Pounds,YES,YES,NO,NO,
01876SHLND400MA,UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MIDDLESEX,MA,1876,42.62062,-71.25947,N-Methyl-2-pyrrolidone,TRI,Pounds,NO,NO,NO,NO,
01876SHLND400MA,UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MIDDLESEX,MA,1876,42.62062,-71.25947,Methanol,TRI,Pounds,YES,NO,NO,NO,688
01876SHLND400MA,UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MIDDLESEX,MA,1876,42.62062,-71.25947,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,298
01887KCHMM850MA,KOVALUS SEPARATION SOLUTIONS INC.,WILMINGTON,MIDDLESEX,MA,1887,42.52934,-71.157494,"N,N-Dimethylformamide",TRI,Pounds,YES,YES,NO,NO,32
01887KCHMM850MA,KOVALUS SEPARATION SOLUTIONS INC.,WILMINGTON,MIDDLESEX,MA,1887,42.52934,-71.157494,N-Methyl-2-pyrrolidone,TRI,Pounds,NO,NO,NO,NO,733
01887KCHMM850MA,KOVALUS SEPARATION SOLUTIONS INC.,WILMINGTON,MIDDLESEX,MA,1887,42.52934,-71.157494,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,0
01887NLGDV804WO,ANALOG DEVICES INC/WILMINGTON MANUFACTURING,WILMINGTON,MIDDLESEX,MA,1887,42.5307,-71.14958,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,Pounds,NO,NO,NO,NO,119
01887NLGDV804WO,ANALOG DEVICES INC/WILMINGTON MANUFACTURING,WILMINGTON,MIDDLESEX,MA,1887,42.5307,-71.14958,Nitric acid,TRI,Pounds,NO,NO,NO,NO,6
01887NLGDV804WO,ANALOG DEVICES INC/WILMINGTON MANUFACTURING,WILMINGTON,MIDDLESEX,MA,1887,42.5307,-71.14958,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,Pounds,YES,NO,NO,NO,98
01887NLGDV804WO,ANALOG DEVICES INC/WILMINGTON MANUFACTURING,WILMINGTON,MIDDLESEX,MA,1887,42.5307,-71.14958,Hydrogen fluoride,TRI,Pounds,YES,NO,NO,NO,465
02056CMGRC364MA,CAMGER COATINGS SYSTEMS INC,NORFOLK,NORFOLK,MA,2056,42.10951,-71.36209,Toluene,TRI,Pounds,YES,NO,NO,NO,827
02056CMGRC364MA,CAMGER COATINGS SYSTEMS INC,NORFOLK,NORFOLK,MA,2056,42.10951,-71.36209,N-Methyl-2-pyrrolidone,TRI,Pounds,NO,NO,NO,NO,
02066SCTTC1BUCK,SCITUATE CONCRETE PIPE,SCITUATE,PLYMOUTH,MA,2066,42.179436,-70.743928,Lead,PBT,Pounds,NO,YES,NO,YES,2
02081BRDJH110NO,ROLLS-ROYCE N.A. INC.,WALPOLE,NORFOLK,MA,2081,42.136293,-71.266942,Copper,TRI,Pounds,NO,NO,NO,YES,0
02081BRDJH110NO,ROLLS-ROYCE N.A. INC.,WALPOLE,NORFOLK,MA,2081,42.136293,-71.266942,Nickel,TRI,Pounds,YES,YES,NO,YES,0
02081BRDJH110NO,ROLLS-ROYCE N.A. INC.,WALPOLE,NORFOLK,MA,2081,42.136293,-71.266942,Lead,PBT,Pounds,NO,YES,NO,YES,0.2
02093TLNTC10CUS,ATLANTIC SINTERED INC,WRENTHAM,NORFOLK,MA,2093,42.084871,-71.303667,Nickel,TRI,Pounds,YES,YES,NO,YES,13
02093TLNTC10CUS,ATLANTIC SINTERED INC,WRENTHAM,NORFOLK,MA,2093,42.084871,-71.303667,Copper,TRI,Pounds,NO,NO,NO,YES,16
01007NVRSL149BA,UFP BELCHERTOWN LLC,BELCHERTOWN,HAMPSHIRE,MA,1007,42.30148,-72.42414,Sodium nitrite,TRI,Pounds,NO,NO,NO,YES,
01007NVRSL149BA,UFP BELCHERTOWN LLC,BELCHERTOWN,HAMPSHIRE,MA,1007,42.30148,-72.42414,Copper compounds,TRI,Pounds,NO,NO,NO,YES,
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Lead,PBT,Pounds,NO,YES,NO,YES,0
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Propylene,TRI,Pounds,NO,NO,NO,NO,0
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Chromium,TRI,Pounds,YES,NO,NO,YES,0
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Copper,TRI,Pounds,NO,NO,NO,YES,0
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,0
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,Hydrazine,TRI,Pounds,YES,YES,NO,NO,
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,Triethylamine,TRI,Pounds,YES,NO,NO,NO,538
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,"Toluene-2,4-diisocyanate",TRI,Pounds,YES,YES,NO,NO,1.521
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,Methyl methacrylate,TRI,Pounds,YES,NO,NO,NO,262
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,0.2057
01887CRSNS730MA,COVESTRO LLC,WILMINGTON,MIDDLESEX,MA,1887,42.53425,-71.166167,Butyl acrylate,TRI,Pounds,NO,NO,NO,NO,254.048
01887SCLLY7INDU,SCULLY SIGNAL,WILMINGTON,MIDDLESEX,MA,1887,42.531459,-71.138008,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,3
0191WNWNGL87HAV,SHEA CONCRETE PRODUCTS,AMESBURY,ESSEX,MA,1913,42.8429,-70.95434,Lead,PBT,Pounds,NO,YES,NO,YES,0
0193WNCHRS54GRE,ANCHOR SEAL,GLOUCESTER,ESSEX,MA,1930,42.6264,-70.64463,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,
01960GGRGT55RUS,HOLCIM - NER INC.,PEABODY,ESSEX,MA,1960,42.55717,-71.00964,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0
01960GGRGT55RUS,HOLCIM - NER INC.,PEABODY,ESSEX,MA,1960,42.55717,-71.00964,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,3.2
01970GGNCX35CON,EXCELITAS TECHNOLOGIES CORP,SALEM,ESSEX,MA,1970,42.518225,-70.887602,Ammonia,TRI,Pounds,NO,NO,NO,NO,
0201WDPHNS82HAR,DAUPHINAIS CONCRETE INC.,BELLINGHAM,NORFOLK,MA,2019,42.110083,-71.487742,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,15
0201WDPHNS82HAR,DAUPHINAIS CONCRETE INC.,BELLINGHAM,NORFOLK,MA,2019,42.110083,-71.487742,Lead,PBT,Pounds,NO,YES,NO,YES,0.3
02054TRSCB66MAI,TRESCA BROTHERS SAND & GRAVEL,MILLIS,NORFOLK,MA,2054,42.1782,-71.3245,Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,Pounds,NO,NO,NO,NO,0
01888CHMRC8COMM,PARKER HANNIFIN CORP CHOMERICS DIV,WOBURN,MIDDLESEX,MA,1801,42.51322,-71.13204,Nickel compounds,TRI,Pounds,YES,YES,NO,YES,62
01888CHMRC8COMM,PARKER HANNIFIN CORP CHOMERICS DIV,WOBURN,MIDDLESEX,MA,1801,42.51322,-71.13204,Silver compounds,TRI,Pounds,NO,NO,NO,YES,97
01888CHMRC8COMM,PARKER HANNIFIN CORP CHOMERICS DIV,WOBURN,MIDDLESEX,MA,1801,42.51322,-71.13204,Copper,TRI,Pounds,NO,NO,NO,YES,227
01910GNRLL1000W,GE AEROSPACE,LYNN,ESSEX,MA,1905,42.452603,-70.973436,Nickel,TRI,Pounds,YES,YES,NO,YES,1.55
01910GNRLL1000W,GE AEROSPACE,LYNN,ESSEX,MA,1905,42.452603,-70.973436,Cobalt,TRI,Pounds,YES,YES,NO,YES,0.38
01910GNRLL1000W,GE AEROSPACE,LYNN,ESSEX,MA,1905,42.452603,-70.973436,Chromium,TRI,Pounds,YES,NO,NO,YES,1.4
01950FLMRK5MALC,ITW/FOILMARK INC,NEWBURYPORT,ESSEX,MA,1950,42.79696,-70.89103,Toluene,TRI,Pounds,YES,NO,NO,NO,420
01950FLMRK5MALC,ITW/FOILMARK INC,NEWBURYPORT,ESSEX,MA,1950,42.79696,-70.89103,Methanol,TRI,Pounds,YES,NO,NO,NO,87
01950NNSPC3MALC,UNION SPECIALTIES INC,NEWBURYPORT,ESSEX,MA,1950,42.7964,-70.89044,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,53
01950NNSPC3MALC,UNION SPECIALTIES INC,NEWBURYPORT,ESSEX,MA,1950,42.7964,-70.89044,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,5
01950NNSPC3MALC,UNION SPECIALTIES INC,NEWBURYPORT,ESSEX,MA,1950,42.7964,-70.89044,Triethylamine,TRI,Pounds,YES,NO,NO,NO,92
02043RSSLC99IND,RUSSELECTRIC A SIEMENS BUSINESS,HINGHAM,PLYMOUTH,MA,2043,42.17432,-70.91435,Copper,TRI,Pounds,NO,NO,NO,YES,0.1802
0204WFTRFM47MAP,FUTURE FOAM INC,MANSFIELD,BRISTOL,MA,2048,42.0428,-71.20805,Toluene diisocyanate (mixed isomers),TRI,Pounds,NO,YES,NO,NO,132.2
0204WFTRFM47MAP,FUTURE FOAM INC,MANSFIELD,BRISTOL,MA,2048,42.0428,-71.20805,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,
02053PRRLL36ALD,E. PARRELLA CO. INC.,MEDWAY,NORFOLK,MA,2053,42.13872,-71.47634,Styrene,TRI,Pounds,YES,YES,NO,NO,469
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Manganese,TRI,Pounds,YES,NO,NO,YES,0
01022SNDRB106LO,US TSUBAKI AUTOMOTIVE LLC,CHICOPEE,HAMPDEN,MA,1022,42.183285,-72.553736,Sodium nitrite,TRI,Pounds,NO,NO,NO,YES,0
02149DMPNY85PAR,DAMPNEY CO INC,EVERETT,MIDDLESEX,MA,2149,42.401667,-71.055578,Ethylbenzene,TRI,Pounds,YES,YES,NO,NO,1523
02149DMPNY85PAR,DAMPNEY CO INC,EVERETT,MIDDLESEX,MA,2149,42.401667,-71.055578,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,6611.6
02149DMPNY85PAR,DAMPNEY CO INC,EVERETT,MIDDLESEX,MA,2149,42.401667,-71.055578,Toluene,TRI,Pounds,YES,NO,NO,NO,3278
02149GGRGT201BR,HOLCIM - NER INC.,EVERETT,MIDDLESEX,MA,2149,42.39213,-71.06252,Mercury,PBT,Pounds,YES,NO,NO,YES,0
02149GGRGT201BR,HOLCIM - NER INC.,EVERETT,MIDDLESEX,MA,2149,42.39213,-71.06252,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.2
01720THHRT87HAY,HAARTZ CORP,ACTON,MIDDLESEX,MA,1720,42.481123,-71.457142,Antimony compounds,TRI,Pounds,YES,NO,NO,YES,0
01720THHRT87HAY,HAARTZ CORP,ACTON,MIDDLESEX,MA,1720,42.481123,-71.457142,o-Xylene,TRI,Pounds,YES,NO,NO,NO,4841
01720THHRT87HAY,HAARTZ CORP,ACTON,MIDDLESEX,MA,1720,42.481123,-71.457142,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,0
0160WPRMTC16GDD,PREMATECH ADVANCED CERAMICS,WORCESTER,WORCESTER,MA,1603,42.324455,-72.181459,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,Pounds,YES,NO,NO,NO,51.6
01041HZNPPTHIRD,HAZEN PAPER CO,HOLYOKE,HAMPDEN,MA,1040,42.19251,-72.60979,Certain glycol ethers,TRI,Pounds,YES,NO,NO,NO,17872
01585BRKFLRTE9X,BROOKFIELD WIRE LLC,WEST BROOKFIELD,WORCESTER,MA,1585,42.219669,-72.12504,Chromium,TRI,Pounds,YES,NO,NO,YES,0
01585BRKFLRTE9X,BROOKFIELD WIRE LLC,WEST BROOKFIELD,WORCESTER,MA,1585,42.219669,-72.12504,Nickel,TRI,Pounds,YES,YES,NO,YES,0
01585BRKFLRTE9X,BROOKFIELD WIRE LLC,WEST BROOKFIELD,WORCESTER,MA,1585,42.219669,-72.12504,Ammonia,TRI,Pounds,NO,NO,NO,NO,
02054TRSCB66MAI,TRESCA BROTHERS SAND & GRAVEL,MILLIS,NORFOLK,MA,2054,42.1782,-71.3245,Lead,PBT,Pounds,NO,YES,NO,YES,0.24
02061VDSZL22LON,AVEDIS ZILDJIAN CO.,NORWELL,PLYMOUTH,MA,2061,42.16289,-70.88654,Copper,TRI,Pounds,NO,NO,NO,YES,29.8
02106THGLLGILLE,THE GILLETTE CO LLC,BOSTON,SUFFOLK,MA,2127,42.34512,-71.05441,Nickel,TRI,Pounds,YES,YES,NO,YES,0
02106THGLLGILLE,THE GILLETTE CO LLC,BOSTON,SUFFOLK,MA,2127,42.34512,-71.05441,Chromium,TRI,Pounds,YES,NO,NO,YES,0
02106THGLLGILLE,THE GILLETTE CO LLC,BOSTON,SUFFOLK,MA,2127,42.34512,-71.05441,Ammonia,TRI,Pounds,NO,NO,NO,NO,0.526
01001LYMPC153BO,OMG BUILDING PRODUCTS LLC,AGAWAM,HAMPDEN,MA,1001,42.056694,-72.654536,Lead,PBT,Pounds,NO,YES,NO,YES,0.2
01001LYMPC153BO,OMG BUILDING PRODUCTS LLC,AGAWAM,HAMPDEN,MA,1001,42.056694,-72.654536,Cobalt,TRI,Pounds,YES,YES,NO,YES,4
01001LYMPC153BO,OMG BUILDING PRODUCTS LLC,AGAWAM,HAMPDEN,MA,1001,42.056694,-72.654536,Ammonia,TRI,Pounds,NO,NO,NO,NO,234
01013SPLDN425ME,CALLAWAY GOLF BALL OPERATIONS INC,CHICOPEE,HAMPDEN,MA,1013,42.17553,-72.61462,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,0
01013SPLDN425ME,CALLAWAY GOLF BALL OPERATIONS INC,CHICOPEE,HAMPDEN,MA,1013,42.17553,-72.61462,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,1
01021LDLWT2LUDL,CARDINAL HEALTH / KPR,CHICOPEE,HAMPDEN,MA,1022,42.18117,-72.55756,Acrylic acid,TRI,Pounds,YES,NO,NO,NO,534
01605CSTMC717PL,SAINT GOBAIN PERFORMANCE PLASTICS,WORCESTER,WORCESTER,MA,1605,42.30135,-71.76264,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,231
01605CSTMC717PL,SAINT GOBAIN PERFORMANCE PLASTICS,WORCESTER,WORCESTER,MA,1605,42.30135,-71.76264,Methyl isobutyl ketone,TRI,Pounds,YES,YES,NO,NO,320
01605CSTMC717PL,SAINT GOBAIN PERFORMANCE PLASTICS,WORCESTER,WORCESTER,MA,1605,42.30135,-71.76264,Toluene,TRI,Pounds,YES,NO,NO,NO,500
01463STRWN21LOM,ASTRON INC,PEPPERELL,MIDDLESEX,MA,1463,42.67441,-71.56659,Copper,TRI,Pounds,NO,NO,NO,YES,0
02062LYMPC670CA,OLYMPIC ADHESIVES INC,NORWOOD,NORFOLK,MA,2062,42.201532,-71.162476,Phenol,TRI,Pounds,YES,NO,NO,NO,17.8
0207WCYNLX1771W,CYN OIL,STOUGHTON,NORFOLK,MA,2072,42.09746,-71.09608,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,13.327
0207WCYNLX1771W,CYN OIL,STOUGHTON,NORFOLK,MA,2072,42.09746,-71.09608,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0.0048
0207WCYNLX1771W,CYN OIL,STOUGHTON,NORFOLK,MA,2072,42.09746,-71.09608,Zinc compounds,TRI,Pounds,NO,NO,NO,YES,0.001
0207WCYNLX1771W,CYN OIL,STOUGHTON,NORFOLK,MA,2072,42.09746,-71.09608,Ethylene glycol,TRI,Pounds,YES,NO,NO,NO,7.0788
0207WCYNLX1771W,CYN OIL,STOUGHTON,NORFOLK,MA,2072,42.09746,-71.09608,Lead compounds,PBT,Pounds,YES,NO,NO,YES,0.0025
0207WTRDBT441RE,TRADEBE TREATMENT & RECYCLING OF STOUGHTON LLC,STOUGHTON,NORFOLK,MA,2072,42.129,-71.12,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,0
0207WTRDBT441RE,TRADEBE TREATMENT & RECYCLING OF STOUGHTON LLC,STOUGHTON,NORFOLK,MA,2072,42.129,-71.12,Naphthalene,TRI,Pounds,YES,YES,NO,NO,0
02081CLLHN18IND,TILLEY DISTRIBUTION INC.,WALPOLE,NORFOLK,MA,2081,42.11921,-71.26968,Methanol,TRI,Pounds,YES,NO,NO,NO,9
02081CLLHN18IND,TILLEY DISTRIBUTION INC.,WALPOLE,NORFOLK,MA,2081,42.11921,-71.26968,Toluene,TRI,Pounds,YES,NO,NO,NO,83
02081CLLHN18IND,TILLEY DISTRIBUTION INC.,WALPOLE,NORFOLK,MA,2081,42.11921,-71.26968,Methyl isobutyl ketone,TRI,Pounds,YES,YES,NO,NO,2
02081CLLHN18IND,TILLEY DISTRIBUTION INC.,WALPOLE,NORFOLK,MA,2081,42.11921,-71.26968,N-Methyl-2-pyrrolidone,TRI,Pounds,NO,NO,NO,NO,4
02081CLLHN18IND,TILLEY DISTRIBUTION INC.,WALPOLE,NORFOLK,MA,2081,42.11921,-71.26968,Xylene (mixed isomers),TRI,Pounds,YES,NO,NO,NO,5
02081CLLHN18IND,TILLEY DISTRIBUTION INC.,WALPOLE,NORFOLK,MA,2081,42.11921,-71.26968,Ethylene glycol,TRI,Pounds,YES,NO,NO,NO,3
01923DVCNC30END,ITW PERFORMANCE POLYMERS,DANVERS,ESSEX,MA,1923,42.55018,-70.92617,Diisocyanates,TRI,Pounds,NO,NO,NO,NO,0
01923DVCNC30END,ITW PERFORMANCE POLYMERS,DANVERS,ESSEX,MA,1923,42.55018,-70.92617,Benzoyl peroxide,TRI,Pounds,YES,NO,NO,NO,1
01923DVCNC30END,ITW PERFORMANCE POLYMERS,DANVERS,ESSEX,MA,1923,42.55018,-70.92617,Methyl methacrylate,TRI,Pounds,YES,NO,NO,NO,1657
02067PRKRH1075P,SENIOR METAL BELLOWS,SHARON,NORFOLK,MA,2067,42.121188,-71.234198,Nickel,TRI,Pounds,YES,YES,NO,YES,0
02093GGRGT400GR,HOLCIM - NER INC.,WRENTHAM,NORFOLK,MA,2093,42.02777,-71.35177,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,11.2
02093GGRGT400GR,HOLCIM - NER INC.,WRENTHAM,NORFOLK,MA,2093,42.02777,-71.35177,"Benzo[g,h,i]perylene",PBT,Pounds,YES,NO,NO,NO,0
02150GLFLL281EA,GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Polycyclic aromatic compounds,PBT,Pounds,YES,YES,NO,NO,0.013
